CreditScore,DebtRatio,Assets,Age,NumberOfDependents,NumberOfOpenCreditLinesAndLoans,MonthlyIncome,NumberOfTimesPastDue,EmploymentLength,YearsAtCurrentAddress,NoPaidPerc,HomeOwnership_Mortgage,HomeOwnership_Own,HomeOwnership_Rent,Education_Bachelor,Education_High School,Education_Masters,Education_PhD,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed
0.8032786885245901,0.04570326351957109,0.4529992887940614,0.4225352112676056,0.7777777777777777,0.2631578947368421,0.4896293956622446,0.894736842105263,0.3103448275862069,0.20689655172413793,0.534023637723218,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.7868852459016392,0.5323857452388953,0.31427523669822643,0.11267605633802819,0.5555555555555556,0.42105263157894735,0.8806590861233944,0.3684210526315789,0.3448275862068966,0.3448275862068966,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2641165755919854,0.6480915703400604,0.9778526025692316,0.9859154929577466,0.3333333333333333,0.3684210526315789,0.7765319014529374,0.7368421052631579,0.48275862068965514,0.8620689655172413,0.6540773682760788,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.02732240437158462,0.7476135731376808,0.639763079521714,0.9859154929577466,0.8888888888888888,0.894736842105263,0.7051484523057485,0.21052631578947367,0.9655172413793103,0.3793103448275862,0.7151480262676665,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.38979963570127496,0.16514930337272335,0.06074143219095879,0.619718309859155,0.2222222222222222,0.3157894736842105,0.19572541587702671,0.894736842105263,0.1724137931034483,0.3793103448275862,0.5081944082773829,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.04007285974499086,0.1458536884384953,0.7413266213272882,0.9718309859154929,0.8888888888888888,0.15789473684210525,0.9776795114761001,0.6842105263157894,0.41379310344827586,0.7931034482758621,0.6755239248769146,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3734061930783241,0.5057161345927763,0.6101646886251499,0.5492957746478874,0.2222222222222222,0.21052631578947367,0.516319225100021,0.8421052631578947,0.24137931034482757,0.896551724137931,0.712326385913669,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7468123861566484,0.2955651422590066,0.37084944659287905,0.46478873239436624,0.8888888888888888,0.8421052631578947,0.3245420088439671,0.8421052631578947,0.6206896551724138,0.5862068965517241,0.3932555768215555,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8214936247723131,0.8437401811116285,0.8710494732631018,0.8873239436619719,0.2222222222222222,0.0,0.6064434617814276,0.631578947368421,0.24137931034482757,0.0,0.49662205160657685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.331511839708561,0.32521217111217937,0.27744254789527495,0.8591549295774649,0.4444444444444444,0.15789473684210525,0.22557380501158136,0.15789473684210525,0.7586206896551724,0.48275862068965514,0.7324276149064116,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.2513661202185792,0.4052362608011139,0.2785649197670801,0.323943661971831,0.4444444444444444,0.5789473684210527,0.959623078542851,0.3157894736842105,0.3448275862068966,0.7241379310344828,0.725832562853012,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6429872495446266,0.13220750887964378,0.25959016757789927,0.1267605633802817,0.0,1.0,0.02790061065487471,0.631578947368421,0.6206896551724138,0.7241379310344828,0.610984590254246,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4845173041894354,0.1990566341080039,0.8791727785927013,0.2676056338028169,1.0,0.47368421052631576,0.5202147820593809,0.21052631578947367,0.3448275862068966,1.0,0.4653251461787868,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1839708561020036,0.38346690161706604,0.09073432013157312,0.7605633802816901,1.0,0.21052631578947367,0.3825542219414613,0.21052631578947367,0.4482758620689655,0.5862068965517241,0.45068984286799246,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.24408014571948988,0.1882475293122201,0.6430190692092279,0.04225352112676056,0.2222222222222222,0.10526315789473684,0.46088650242156237,0.9473684210526315,0.034482758620689655,0.48275862068965514,0.6120107101641122,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.14389799635701273,0.7468610500764187,0.9510656976485754,0.16901408450704225,1.0,0.7894736842105263,0.4464624131396083,0.0,0.5517241379310345,1.0,0.7103297377120579,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.20036429872495443,0.692051118424609,0.6536538205094014,0.6901408450704226,0.1111111111111111,0.894736842105263,0.052274162981680354,0.9473684210526315,0.7586206896551724,0.3103448275862069,0.6061066086312465,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7158469945355191,0.6808208813426181,0.3180646308396675,0.4225352112676056,0.2222222222222222,0.5789473684210527,0.2198883975573805,0.631578947368421,0.27586206896551724,0.1724137931034483,0.7235732912787618,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4663023679417121,0.6432401433297287,0.28277103613815174,0.3802816901408451,0.4444444444444444,0.5789473684210527,0.894082964834702,0.6842105263157894,1.0,0.24137931034482757,0.5978915363642329,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.47176684881602904,0.7235097885348278,0.2965562074943326,0.1830985915492958,0.7777777777777777,0.7368421052631579,0.5743840808591282,1.0,0.9655172413793103,0.5517241379310345,0.7533597661724585,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.47905282331511845,0.28766350671554414,0.9980164021869584,0.2816901408450705,0.4444444444444444,0.42105263157894735,0.5768582859549378,0.8421052631578947,0.9655172413793103,0.27586206896551724,0.45597028899699765,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.7704918032786884,0.6642940015865442,0.7701526870249367,0.6338028169014085,0.6666666666666666,0.3157894736842105,0.5124236681406612,0.3684210526315789,0.13793103448275862,0.5517241379310345,0.6591031588160573,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.9398907103825137,0.9532865526459982,0.5852780370716095,0.1267605633802817,0.7777777777777777,1.0,0.7019898926089703,0.05263157894736842,0.9310344827586207,0.27586206896551724,0.726812443494046,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9981785063752276,0.248392464314731,0.4571609547939725,0.15492957746478875,0.4444444444444444,0.42105263157894735,0.1940934933670246,0.8421052631578947,0.034482758620689655,0.896551724137931,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7504553734061931,0.8503496814433975,0.9144830421834023,0.3380281690140845,0.0,1.0,0.9667824805222152,0.5263157894736842,0.6551724137931034,0.9310344827586207,0.864745984968528,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3387978142076502,0.4669893880621454,0.26750233364448595,0.6901408450704226,0.5555555555555556,0.10526315789473684,0.6370288481785639,0.6842105263157894,0.7586206896551724,0.8275862068965517,0.7656253200175385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.49544626593806906,0.677207183242154,0.843317997955283,0.3098591549295775,0.2222222222222222,0.05263157894736842,0.3080122130974942,0.21052631578947367,0.8620689655172413,0.7586206896551724,0.5325620588460267,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5027322404371585,0.8517624257779027,0.19153664933102194,0.8450704225352114,0.0,0.0,0.05932827963781848,0.894736842105263,0.10344827586206896,0.06896551724137931,0.593654425782473,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.6721311475409836,0.31596475520658124,0.007145397164066328,0.08450704225352113,0.2222222222222222,0.05263157894736842,0.32991156032849017,0.47368421052631576,0.27586206896551724,0.10344827586206896,0.6316177014579633,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9617486338797813,0.3432070206067365,0.29069431479752855,0.676056338028169,1.0,0.3684210526315789,0.20046325542219412,0.6842105263157894,0.9310344827586207,0.3103448275862069,0.4363789720315643,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4316939890710382,0.5992408030624472,0.23288105080677424,0.619718309859155,0.0,0.42105263157894735,0.3536007580543272,0.5789473684210527,0.8275862068965517,0.7241379310344828,0.6549501148823778,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.5828779599271402,0.8757657204339447,0.16691114370805,0.295774647887324,0.8888888888888888,0.9473684210526315,0.06890924405137924,0.10526315789473684,0.27586206896551724,0.1724137931034483,0.7814633145478248,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.24225865209471764,0.6889452123848442,0.5439280792994621,0.352112676056338,0.8888888888888888,0.0,0.8548641819330385,0.7894736842105263,0.4482758620689655,0.10344827586206896,0.41466642207747967,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.5901639344262294,0.007951693965954144,0.7336589323020848,0.22535211267605637,0.5555555555555556,0.3684210526315789,0.6163929248262792,0.47368421052631576,0.06896551724137931,0.48275862068965514,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.24590163934426224,0.6329237053735386,0.5845223807618793,0.6619718309859155,0.6666666666666666,0.5263157894736842,0.5824384080859129,0.42105263157894735,0.3103448275862069,0.034482758620689655,0.7727360313520008,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.14207650273224037,0.9431868706506908,0.7247355202915944,0.352112676056338,0.1111111111111111,0.47368421052631576,0.14692566856180247,0.5789473684210527,0.896551724137931,0.7241379310344828,0.7175339202916512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.37887067395264107,0.5685222155418574,0.9446092812374984,0.23943661971830987,1.0,0.631578947368421,0.9496736154979994,0.7368421052631579,0.41379310344827586,0.6896551724137931,0.6609524683305418,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4517304189435336,0.5054288198670743,0.937163844068098,0.7887323943661971,0.0,0.05263157894736842,0.8744998947146767,0.3157894736842105,0.9655172413793103,0.5862068965517241,0.7958958965444166,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7486338797814208,0.18318749723155725,0.2756812019380362,0.7605633802816901,0.6666666666666666,0.05263157894736842,0.9096651926721415,0.8421052631578947,0.896551724137931,0.7241379310344828,0.6461233780727431,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.5573770491803277,0.2955457581710131,0.23383117749033205,0.2535211267605634,1.0,0.10526315789473684,0.432459465150558,0.42105263157894735,0.5172413793103449,0.7931034482758621,0.804747085306383,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9271402550091074,0.488507095905212,0.9014146330621862,0.8450704225352114,0.3333333333333333,0.6842105263157894,0.6234996841440303,0.3157894736842105,0.3103448275862069,0.9655172413793103,0.6091035141008347,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3005464480874317,0.7799496514961142,0.6511979375027781,0.3098591549295775,0.1111111111111111,0.05263157894736842,0.6133922931143398,0.42105263157894735,0.10344827586206896,0.8620689655172413,0.580903176747489,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6320582877959927,0.7210647642109432,0.023919855980797433,0.9577464788732394,0.8888888888888888,0.5263157894736842,0.23752368919772582,0.894736842105263,0.20689655172413793,0.20689655172413793,0.7173182415326232,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.41165755919854274,0.6014708100977294,0.003200426723563146,0.647887323943662,0.2222222222222222,0.9473684210526315,0.7292061486628764,0.42105263157894735,0.6896551724137931,0.5172413793103449,0.6710725462256844,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.6903460837887067,0.6539109378139412,0.9287293861403745,0.9436619718309859,1.0,0.3684210526315789,0.6835649610444304,0.3157894736842105,0.6551724137931034,0.3448275862068966,0.5110089951835923,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.5774134790528233,0.8083466236400351,0.331305285149131,0.352112676056338,0.3333333333333333,0.05263157894736842,0.5836491893030111,0.0,0.8275862068965517,0.10344827586206896,0.5587410609305034,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.08925318761384327,0.980300047692009,0.48798173089745306,0.07042253521126762,0.3333333333333333,0.47368421052631576,0.23125921246578224,0.894736842105263,0.3793103448275862,0.10344827586206896,0.7111666684779223,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.360655737704918,0.004208903604619111,0.12871716228830513,0.8732394366197184,1.0,0.8421052631578947,0.3050642240471678,0.631578947368421,0.06896551724137931,0.9310344827586207,0.5801716819641145,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.6375227686703097,0.3623764162287982,0.1965539849757746,0.2816901408450705,0.8888888888888888,0.7894736842105263,0.2913771320277953,0.3157894736842105,0.9310344827586207,0.6896551724137931,0.569964324183566,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.7468123861566484,0.04948461714600279,0.7214406365293151,0.5774647887323944,0.1111111111111111,0.10526315789473684,0.7372604758896609,0.42105263157894735,0.1724137931034483,0.1724137931034483,0.48658925359684035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.75591985428051,0.9488982033893916,0.6070309374583278,0.7042253521126761,0.1111111111111111,0.10526315789473684,0.11060223204885239,0.9473684210526315,0.10344827586206896,0.24137931034482757,0.7944042752044246,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7012750455373405,0.09122926774406247,0.5008723385340268,0.6619718309859155,0.7777777777777777,0.3684210526315789,0.52374184038745,0.21052631578947367,0.9655172413793103,0.034482758620689655,0.3937812154250439,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.3679417122040073,0.12303096257703733,0.7597790816553318,0.43661971830985913,0.6666666666666666,0.2631578947368421,0.636765634870499,0.15789473684210525,0.24137931034482757,0.5517241379310345,0.44042020575586416,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9981785063752276,0.6234625463969542,0.7399931101924702,0.9718309859154929,0.8888888888888888,0.9473684210526315,0.023162771109707304,1.0,0.13793103448275862,0.3793103448275862,0.6716082686471215,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3989071038251366,0.27464317352025974,0.8113859625727875,0.11267605633802819,1.0,1.0,0.33364918930301113,0.631578947368421,0.48275862068965514,0.24137931034482757,0.5218607768531549,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.007285974499089187,0.5529693403969775,0.029142774592167853,0.8169014084507044,0.5555555555555556,0.2631578947368421,0.9030848599705201,0.9473684210526315,0.7931034482758621,0.3793103448275862,0.6893910293519564,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.012750455373406133,0.13006042785350647,0.0557185402498111,0.02816901408450706,1.0,0.631578947368421,0.3333859759949463,0.894736842105263,0.5517241379310345,0.06896551724137931,0.6036174991546311,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9690346083788707,0.8348097580607396,0.48103080410721427,0.9014084507042254,0.6666666666666666,0.47368421052631576,0.23347020425352705,0.894736842105263,0.3793103448275862,0.5172413793103449,0.8062416063971323,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9016393442622951,0.9472335445648938,0.5498344223674267,0.23943661971830987,0.1111111111111111,0.7368421052631579,0.4920509580964413,0.8421052631578947,0.6896551724137931,0.6551724137931034,0.6807919099148277,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.3879781420765027,0.016052409305390113,0.15893230208472242,0.15492957746478875,0.4444444444444444,0.0,0.698883975573805,0.42105263157894735,0.13793103448275862,0.9310344827586207,0.45689063331392504,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.2367941712204007,0.1644512262887379,0.3509579054985109,0.7042253521126761,0.3333333333333333,0.8421052631578947,0.9605706464518846,0.894736842105263,0.48275862068965514,0.9655172413793103,0.5895728045386167,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.44626593806921666,0.6626176559187674,0.04058874516602215,0.22535211267605637,0.1111111111111111,0.9473684210526315,0.9220362181511896,0.8421052631578947,0.5862068965517241,0.13793103448275862,0.6901658375295252,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9945355191256829,0.5538260871967262,0.987381650886785,0.43661971830985913,0.1111111111111111,0.21052631578947367,0.5744893661823541,0.3157894736842105,0.6551724137931034,0.3793103448275862,0.5526689567208803,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.04735883424408005,0.5803324965882871,0.09725741209939104,0.6901408450704226,0.6666666666666666,0.5789473684210527,0.7144135607496315,0.2631578947368421,0.5862068965517241,0.9655172413793103,0.803824363716312,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.551912568306011,0.5491193343283359,0.7737087167177847,0.8591549295774649,0.6666666666666666,0.3157894736842105,0.6866708780795957,0.15789473684210525,0.48275862068965514,0.3793103448275862,0.4866936707479831,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.29143897996357004,0.030327172864311684,0.22335755878561586,0.323943661971831,0.4444444444444444,0.21052631578947367,0.5037902716361339,0.3157894736842105,0.24137931034482757,0.5517241379310345,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9927140255009107,0.8531484655117539,0.3831066364404143,0.9014084507042254,1.0,0.05263157894736842,0.2461044430406401,0.3157894736842105,0.8275862068965517,0.4482758620689655,0.5502328264743169,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.36612021857923494,0.7267322525220078,0.3346724007645464,0.9295774647887324,0.7777777777777777,1.0,0.10328490208464938,0.3157894736842105,0.3448275862068966,0.896551724137931,0.641427924004168,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.9581056466302368,0.8671003566579474,0.8867626794683736,0.09859154929577468,0.7777777777777777,0.5263157894736842,0.8002737418403875,0.42105263157894735,0.7931034482758621,0.8620689655172413,0.6761740176480399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.5100182149362477,0.7972875181168102,0.7183568920300485,0.619718309859155,1.0,0.5789473684210527,0.3481259212465782,0.42105263157894735,0.3793103448275862,0.1724137931034483,0.6557030573718038,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3497267759562841,0.32980807597608214,0.5902286971596213,0.676056338028169,1.0,0.8421052631578947,0.48747104653611284,0.894736842105263,0.1724137931034483,0.7586206896551724,0.5491342389193993,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.18579234972677594,0.1395930266171663,0.10387496110592526,0.1267605633802817,0.5555555555555556,0.0,0.39945251631922507,0.2631578947368421,0.6206896551724138,0.034482758620689655,0.6214373557700547,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6958105646630236,0.9055005262393669,0.5752544783748945,0.7464788732394366,0.5555555555555556,0.10526315789473684,0.5920720151610865,0.7368421052631579,0.3103448275862069,0.6896551724137931,0.6116720662986473,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2367941712204007,0.9174941437121826,0.10159687958394453,0.4084507042253521,0.0,0.05263157894736842,0.7865866498210149,0.7368421052631579,0.6551724137931034,0.5862068965517241,0.5062747471521835,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.4663023679417121,0.46063340501356737,0.02851491309952439,0.5211267605633803,0.5555555555555556,0.3157894736842105,0.6612971151821436,0.9473684210526315,0.5172413793103449,0.034482758620689655,0.4376536867901358,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9908925318761385,0.5122405579573104,0.37297750811219277,0.9718309859154929,1.0,0.05263157894736842,0.46751947778479674,0.15789473684210525,0.4482758620689655,0.27586206896551724,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5974499089253188,0.4386572570259795,0.3117026714673068,0.7183098591549296,0.2222222222222222,0.3684210526315789,0.7497367866919351,1.0,0.7586206896551724,0.0,0.5869661898466297,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8542805100182148,0.7562396951694357,0.6864693070187136,0.676056338028169,0.2222222222222222,0.2631578947368421,0.8724994735733839,0.05263157894736842,0.6896551724137931,0.7931034482758621,0.6927892498767998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.2714025500910746,0.6328222118703597,0.3517635684757968,0.2676056338028169,0.1111111111111111,0.10526315789473684,0.975942303642872,0.9473684210526315,0.20689655172413793,0.13793103448275862,0.5942302222368979,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
